id,sample,label 
2115,czy lekarz rezydent mo¿e otrzymaæ polecenie konsultowania w ramach szpitalnego oddzia³u ratunkowego oraz dy¿urowania na dwóch oddzia³ach jednoczeœnie,prawo medyczne
2116,czy klient mo¿e ¿¹daæ od banku odszkodowania za dzia³ania oszustów,prawo administracyjne
2117,jak powinna siê zachowaæ klientka w zwi¹zku otrzymanym pismem czy klienta ma obowi¹zek z³o¿yæ zeznania mimo ¿e obecnie przebywa na zwolnieniu lekarskim z powodu ci¹¿y,prawo karne
2118,czy klient jest zobowi¹zany do odbycia obowi¹zkowej kwarantanny domowej czy klient ma podstawy do zaskar¿enia decyzji komendanta stra¿y granicznej o wpisaniu klienta na listê osób objêtych obowi¹zkow¹ kwarantann¹ domow¹ czy klient jest zobowi¹zany do zainstalowania aplikacji kwarantanna domowa,prawo medyczne
2119,jak kszta³tuj¹ siê podstawy odpowiedzialnoœci klienta prowadz¹cego leczenie w ramach indywidualnej praktyki lekarskiej,prawo medyczne
2120,czy konkluzje opinii o sygn  i  s¹ aktualne czy od momentu wys³ania opinii o sygn  i  przepisy przywo³ane w tych opiniach uleg³y lub ulegn¹ zmianie czy prowadzone s¹ prace legislacyjne dotycz¹ce zmiany przepisów przywo³anych w opiniach o sygn  i,prawo pracy
2121,w jaki sposób klientka mog³aby uzyskaæ zaleg³e wynagrodzenie czy klientka ma mo¿liwoœæ z³o¿enia pozwu razem z innymi pracownikami bêd¹cymi w tej samej sytuacji jaka by³aby op³ata s¹dowa od wniesienia pisma,prawo pracy
2122,w jaki sposób mo¿na wyegzekwowaæ udzia³ córki babci klienta w kosztach utrzymania babci klienta,prawo cywilne
2123,czy postêpowanie lekarza dy¿urnego by³o zgodne z prawem czy przy poronieniu mo¿e asystowaæ pielêgniarka czy poronienie nale¿y odebraæ na oddziale po³o¿niczym czy ma³¿onka klienta ponosi³aby odpowiedzialnoœæ w razie wysuniêcia roszczeñ przeciwko szpitalowi przez pacjentkê,prawo karne
2124,w jaki sposób byli ma³¿onkowie mog¹ podzieliæ maj¹tek jakie s¹ koszty podzia³u maj¹tku,prawo cywilne
2125,czy klientka powinna w pozwie o rozwód za¿¹daæ zwrot po³owy op³aty za wniesienie pozwu w przypadku braku orzekania o winie,prawo cywilne
2126,czy pracownikowi zatrudnionemu na stanowisku zastêpcy ordynatora lub kierownika oddzia³u szpitalnego przys³uguje dodatek funkcyjny tylko w czasie gdy ordynatora lub kierownika nie ma w pracy urlop delegacja choroba czy przez ca³y okres rozliczeniowy,inne
2127,czy zgodnie z obowi¹zuj¹cymi przepisami mo¿na wydaæ z apteki na podstawie zapotrzebowania wystawionego przez lekarza na prywatn¹ praktykê lekarsk¹ lek z grupy iiin o kategorii dostêpnoœci lek wydawany na receptê czy w tym przypadku lekarz musi uzyskaæ zgodê od wojewódzkiego inspektora farmaceutycznego na posiadanie i stosowanie w celach medycznych preparatów zawieraj¹cych œrodki odurzaj¹ce i substancje psychotropowe,prawo farmaceutyczne
2128,co powinna zrobiæ klientka  przyj¹æ spadek z dobrodziejstwem inwentarza czy go odrzuciæ jak i kiedy nale¿y tego dokonaæ czy pe³noletnie dzieci klientki równie¿ powinny odrzuciæ spadek,prawo cywilne
2129,czy hurtownia nr  mo¿e powtórnie przepakowaæ leki w polskie opakowania ale z inn¹ iloœci¹ tabletek np hurtownia nr  przepakowa³a produkt leczniczy w opakowania po  tabletek a hurtownia nr  chce przepakowaæ produkt leczniczy w opakowania po  tabletek,prawo farmaceutyczne
2130,jak przebiega procedura zg³oszenia mobbingu jakie s¹ koszty postêpowania s¹dowego w sprawie o mobbing czy przegranie procesu o mobbing przez klienta mo¿e spowodowaæ dla niego konsekwencje karne czy odwo³anie klienta z zajmowanego stanowiska by³o zgodne z prawem,prawo pracy
2131,jakie s¹ obowi¹zki klientki wzglêdem osób zatrudnionych na podstawie umowy o pracê oraz wzglêdem zleceniobiorców w zakresie bezpieczeñstwa i higieny pracy,prawo pracy
2132,czy lokator ma w przedmiotowej sprawie racjê,prawo cywilne
2133,czy farmaceuta mo¿e udzielaæ porad i prowadziæ opiekê farmaceutyczn¹ w ramach w³asnej dzia³alnoœci gospodarczej niebêd¹cej aptek¹,prawo medyczne
2134,czy w przedmiotowej sprawie klient ma mo¿liwoœæ skutecznego odwo³ania siê od decyzji pracodawcy,prawo pracy
2135,jakie kroki prawne mo¿e podj¹æ szpital,prawo karne
2136,czy wykonawca nagrobka s³usznie ¿¹da wskazania nr pesel klientki w treœci umowy,prawo administracyjne
2137,czy klientka jako lekarz rezydent pediatrii mo¿e pracowaæ na sor czy klientka mo¿e pe³niæ dy¿ury na sor samodzielnie czy jest mo¿liwoœæ skrócenia okresu wypowiedzenia umowy rezydenckiej w przypadku wypowiedzenia umowy przez klientkê,prawo medyczne
2138,czy klientka powinna wystawiæ jednostce w której odbywa³a modu³ podstawowy rachunek w ramach indywidualnej praktyki lekarskiej,prawo medyczne
2139,czy klientka powinna mieæ przy sobie akt ma³¿eñstwa w celu udowodnienia ¿e certyfikat covid oraz karta ekuz zosta³y wystawione dla niej,prawo medyczne
2140,czy pacjenci mog¹ nagrywaæ lekarza podczas wizyty,prawo karne
2141,czy postêpowanie klientki polegaj¹ce na wypisywaniu pacjentom skierowania na sor jest uzasadnione,prawo medyczne
2142,czy w zwi¹zku z tym i¿ w ostatnich piêciu latach dochody rodziców klientki nie zapewnia³y zgromadzenia oszczêdnoœci w kwocie odpowiadaj¹cej cenie nieruchomoœci grozi im kontrola dochodów przeprowadzona przez urz¹d skarbowy i zwi¹zane z ni¹ ewentualne kary czy w tej sytuacji ³atwiejsze by³oby przekazanie klientce mieszkania zakupionegoprzez rodziców w formie darowizny,prawo podatkowe
2143,jakie s¹ podstawy odpowiedzialnoœci lekarza prowadz¹cego indywidualn¹ praktykê lekarsk¹,prawo medyczne
2144,czy klient maj¹cy ochronê przedemerytaln¹ mo¿e otrzymaæ pracê bez dy¿urów medycznych czy umowa klienta powinna byæ zmieniona gdy pracuje on w przychodni a nie na oddziale ginekologicznopo³o¿niczym w jaki sposób nalicza siê wynagrodzenie urlopowe klienta,prawo pracy
2145,czy dodatek do wynagrodzenia otrzymywany na podstawie deklaracji o udzielaniu œwiadczeñ zdrowotnych wy³¹cznie w jednym podmiocie leczniczym zwi¹zanym umow¹ z narodowym funduszem zdrowia w dalszym ci¹gu przys³uguje klientce,prawo medyczne
2146,czy klientka ma obowi¹zek ujawniaæ kupuj¹cym cenê za któr¹ naby³a mieszkanie,prawo cywilne
2147,czy dzia³alnoœæ dewelopera wype³nia znamiona przestêpstwa oszustwa jakie kroki w przedmiotowej sprawie powinna podj¹æ m¹¿ klientki,prawo karne
2148,jak nale¿y obliczyæ nale¿ne wynagrodzenie lekarza rezydenta radiologii któremu przys³uguje bon patriotyczny ile obecnie wynosi wynagrodzenie zasadnicze klienta,prawo medyczne
2149,czy osoby które zawar³y umowê dewelopersk¹ dotycz¹c¹ tej samej inwestycji co klient mog¹ dochodziæ zap³aty kar umownych w postêpowaniu grupowym,prawo cywilne
2150,czy klientka mo¿e wykonywaæ badania usg,prawo medyczne
2151,co zrobiæ mo¿e wspólnik klienta czy partnerem spó³ki mo¿e byæ pielêgniarka,prawo medyczne
2152,czy i w jaki sposób klient mo¿e dochodziæ wyp³acenia dodatku covidowego,prawo medyczne
2153,czy klientce mog¹ groziæ jakieœ konsekwencjê prawne z powodu prowadzenia indywidualnej praktyki lekarskiej niewpisanej do rejestru podmiotów wykonuj¹cych dzia³alnoœæ lecznicz¹,prawo karne
2154,czy wystawienie pacjentowi zwolnienia lekarskiego na podstawie przeprowadzonej teleporady lub rozmowy telefonicznej jest nadal mo¿liwe,prawo medyczne
2155,czy klientce przys³uguje roszczenie o wyp³atê dodatku covidowego,prawo medyczne
2156,czy nieruchomoœæ któr¹ planujê zakupiæ córka klienta jest obci¹¿ona hipotekami,inne
2157,jakie przepisy reguluj¹ og³oszenie stanu pandemii na terenie rp czy obecnie pracodawca mo¿e wys³aæ pracownika bêd¹cego maszynist¹ na wstêpne i okresowe badania lekarskie,prawo pracy
2158,czy dyrekcja szpitala mia³a podstawy na³o¿yæ na ratownika medycznego karê umown¹,inne
2159,czy klient mo¿e wydaæ pacjentom dokumentacjê medyczn¹ jak kszta³tuje siê sytuacja osób zatrudnionych przez ma³¿onkê klienta w jaki sposób klient mo¿e zamkn¹æ gabinet medyczny,prawo medyczne
2160,jak powinna przedstawiaæ siê procedura dzia³ania wspólnoty w przypadku gdy na parkingu zaparkuje pojazd nieuprawniony w jaki sposób wspólnota mo¿e ustaliæ dane kierowcy dysponuj¹c wy³¹cznie numerem rejestracyjnym jego samochodu,prawo administracyjne
2161,czy klient jest zobligowany prawnie aby wdro¿yæ przedmiotow¹ procedurê,prawo medyczne
2162,czy pozwany powinien zawiadomiæ s¹d o wykonaniu nakazu zap³aty w postêpowaniu upominawczym,prawo cywilne
2163,jak kszta³tuje siê odpowiedzialnoœæ podmiotu leczniczego i klienta za b³êdy lekarskie w jaki sposób nale¿y odpowiedzieæ na pismo,prawo medyczne
2164,czy dyrektor szpitala mo¿e wymagaæ od lekarza podania listy pacjentów z podejrzeniem lub zdiagnozowanym covid których obs³ugiwa³ w celu uzasadnienia wyp³acenia dodatku covidowego,prawo medyczne
2165,jakie dokumenty klientka powinna pozostawiæ w aptece w celu umo¿liwienia jej dalszej dzia³alnoœci,prawo farmaceutyczne
2166,czy klientce przys³uguje roszczenie o wyp³atê dodatku covidowego,prawo medyczne
2167,czy w opisanej przez klienta sytuacji dosz³o do naruszenia przepisów dotycz¹cych ochrony danych osobowych,prawo administracyjne
2168,urlop wypoczynkowy obni¿aj¹cy iloœæ godzin w pracy  czy pracodawca mo¿e go udzieliæ,prawo pracy
2169,czy konkurencyjna firma mo¿e ¿¹daæ aby klient zaprzesta³ sprzeda¿y danego modelu krzese³,inne
2170,czy wspólnota mieszkaniowa powinna wystawiæ fakturê vat w³aœcicielowi lokalu,prawo cywilne
2171,czy klient mo¿e wykonywaæ dy¿ury na izbie przyjêæ przed ukoñczeniem modu³u podstawowego czy klient mo¿e udzielaæ pomocy pacjentom chirurgicznym w izbie przyjêæ jak kszta³tuje siê odpowiedzialnoœæ szpitala w przypadku pe³nienia dy¿urów,prawo karne
2172,czy w œwietle postanowieñ umowy o pracê przes³anej przez klientkê pracodawca mo¿e poleciæ pracownikowi wykonywanie pracy w obydwu lokalizacjach w których znajduje siê szpital,prawo pracy
2173,jakie kroki w przedmiotowej sprawie mo¿e podj¹æ klient,prawo administracyjne
2174,czy pracodawca mo¿e ¿¹daæ imienia i nazwiska na fakturze,prawo administracyjne
2175,czy klient jest uprawniony do wydania zaœwiadczenia potrzebnego w ramach postêpowaniao ubezw³asnowolnienie czy klient mo¿e wydaæ zaœwiadczenie pacjentce która nie posiada dowodu osobistego,prawo medyczne
2176,jakie prawa przys³uguj¹ obwinionemu,prawo karne
2177,czy klientka musi udowadniaæ ¿e dziecko odebra³a ze szko³y oraz podawaæ inne informacje inspektorom zusu czy dzia³ania klientki w zwi¹zku ze skróceniem zwolnienia lekarskiego bêd¹ skuteczne,prawo cywilne
2178,czy w przedmiotowej sprawie dosz³o do skutecznego podjêcia uchwa³ czy zarz¹dca ma obowi¹zek wykonaæ te uchwa³y,prawo cywilne
2179,czy s¹siedzi mog¹ chodziæ po dzia³ce rodziców klienta co zrobiæ mog¹ rodzice klienta w kwestii zamontowanej przez jednego z s¹siadów furtki,prawo cywilne
2180,czy m¹¿ pacjentki mo¿e dochodziæ odszkodowania od klientki w zwi¹zku ze szkod¹ poniesion¹ przez zmar³¹ ¿onê jak kszta³tuje siê odpowiedzialnoœæ klientki,prawo medyczne
2181,czy przychodnia mo¿e odmówiæ wyp³aty wynagrodzenia na rachunek bankowy mê¿a klientki,prawo cywilne
2182,czy mo¿na wypowiedzieæ umowê o pracê wysy³aj¹c pracodawcy mailowo skan podpisanego pisma zawieraj¹cego wypowiedzenie umowy o pracê czy mo¿na wypowiedzieæ umowê o pracê sk³adaj¹c pismo zawieraj¹ce wypowiedzenie umowy o pracê informuj¹c o tym fakcie nieobecnego w³aœciciela firmy,prawo pracy
2183,czy lekarz cudzoziemiec spoza obszaru unii europejskiej mo¿e uczestniczyæ w procesie diagnostycznoleczniczym pacjentów je¿eli nie posiada prawa wykonywania zawodu na terytorium polski,prawo medyczne
2184,czy w trakcie postêpowania prowadzonego przez prezesa urzêdu ochrony konkurencji i konsumentów na podstawie art  ust  ustawy z dnia  lutego  r o ochronie konkurencji i konsumentów przedk³adaj¹c na pisemne wezwanie prowadz¹cego kontrolê kopii umów z konsumentami i klientami istnieje mo¿liwoœæ anonimizowania danych klientów w tym danych osobowych oraz anonimizowania wartoœci transakcji zawartych w umowach,prawo administracyjne
2185,co mo¿e zrobiæ klientka w zwi¹zku z powziêtymi w¹tpliwoœciami dotycz¹cymi nieprawid³owoœci w protoko³ach rozpraw oraz innymi nieprawid³owoœciami dotycz¹cymi postêpowania przed s¹dem lekarskim czy fakt ¿e okrêgowy s¹d lekarski w warszawie posiada³ dokumentacjê medyczn¹ pacjentek klientki mo¿e stanowiæ naruszenie przepisów o dokumentacji medycznej,prawo karne
2186,czy dziecko ma³¿onki emeryta jest uprawnione do otrzymywania œwiadczenia refundacji wczasów czy œwiadczenie to wchodzi w sk³ad masy spadkowej,prawo cywilne
2187,czy pracownik który w ci¹gu roku by³ na zwolnieniu lekarskim zachowuje prawo do urlopu wypoczynkowego za ca³y rok czy podstawa wymiaru urlopu bêdzie zmniejszona,prawo pracy
2188,czy du¿a wspólnota mieszkaniowa mo¿e zawrzeæ z w³aœcicielem s¹siedniej nieruchomoœci umowê umo¿liwiaj¹c¹ przejazd przez s¹siedni¹ nieruchomoœæ przez cz³onków wspólnoty je¿eli odpowiedŸ na pytanie pierwsze jest twierdz¹ca w jakiej formie powinna zostaæ sporz¹dzona taka umowa czy klientka mo¿e otrzymaæ wzór takiej umowy,prawo cywilne
2189,czy pracodawca ma mo¿liwoœæ oddelegowania klientki do pe³nienia dy¿urów medycznych na innym oddziale ani¿eli wskazanym jako miejsce pracy w wi¹¿¹cej klientkê umowie o pracê,prawo pracy
2190,czy maszynista ma obowi¹zek posiadaæ dwie pary okularów korekcyjnych je¿eli ma stwierdzon¹ wadê wzroku,prawo pracy
2191,z jakich sk³adników maj¹tku komornik mo¿e prowadziæ egzekucjê,prawo karne
2192,czy klient mo¿e ubiegaæ siê o zwrot wp³aconych œrodków,prawo karne
2193,czy klient mo¿e odmówiæ przeprowadzeniu kontroli ze wzglêdu na up³yw  lat od wyst¹pienia zdarzeñ objêtych kontrol¹ czy nfz mo¿e kwestionowaæ nadwy¿kê leku refundowanego na magazynie,prawo farmaceutyczne
2194,czy klient który zamierza postawiæ karetkê na miejscu parkingowym i wykonywaæ w niej badania medyczne powinien oprócz uiszczenia op³aty za zajêcie miejsca postojowego uzyskaæ równie¿ zezwolenie na zajêcie pasa drogowego,prawo administracyjne
2195,jakie kroki prawne mo¿e podj¹æ klient w przedstawionej sytuacji,inne
2196,jak nale¿y rozumieæ stwierdzenie i¿ klient naby³ spadek po ojcu w ca³oœci czy notariusz który sporz¹dzi³ umowê do¿ywocia mo¿e wydaæ klientowi jej wypis lub kopiê czy klient nabywaj¹c spadek po ojcu w ca³oœci naby³ równie¿ w³asnoœæ pozostawionych przez ojca ruchomoœci,prawo cywilne
2197,kiedy partner mo¿e opuœciæ spó³kê partnersk¹ w jakim okresie roku kalendarzowego czy obowi¹zuje okres wypowiedzenia,prawo cywilne
2198,czy klient mo¿e ubiegaæ siê o czêœæ odszkodowania z polisy ubezpieczeniowej po ojcu czy klient ma szansê otrzymaæ od siostry zachowek w zwi¹zku z tym ¿e nie dope³ni³a obowi¹zku opieki nad ojcem który zgin¹³ tragicznie w wypadku czy klient chc¹c odzyskaæ przedmioty pozostawione przez ojca powinien z³o¿yæ pozew do s¹du przeciwko swojej siostrze czy matce,prawo cywilne
2199,w jakim wymiarze godzinowym urlop wypoczynkowy przys³uguje lekarzowi sta¿yœcie uprawnionemu do  dni tego urlopu jak¹ przyczynê rozwi¹zania umowy o pracê nale¿y podaæ na œwiadectwie pracy gdy umowao pracê lekarza sta¿ysty rozwi¹zuje siê z tego powodu ¿e ukoñczy³ on realizacjê programu sta¿u podyplomowego,prawo medyczne
2200,kto jest uprawniony do reprezentacji wspólnoty mieszkaniowej  uprawniony do wys³ania wezwania do zap³aty wys³ania wniosku o udostêpnienie danych do cepiku z³o¿enia pozwu w imieniu wspólnoty jakie dokumenty powinny stanowiæ dowód w postêpowaniu s¹dowym,prawo cywilne
2201,czy zgodne z prawem jest prowadzenie postêpowania o podwy¿szanie op³aty za niesegregowanie œmieci za marzec  r czy wspólnota mieszkaniowa mo¿e odwo³aæ siê od decyzji,prawo administracyjne
2202,czy lekarz prowadz¹cy indywidualn¹ praktykê lekarsk¹ mo¿e zatrudniæ innego lekarza,prawo medyczne
2203,co nale¿y uczyniæ z p³otem znajduj¹cym siê na nieruchomoœci obci¹¿onej który uniemo¿liwia korzystanie ze s³u¿ebnoœci drogi koniecznej w przypadku umownego ustanowienia tego rodzaju s³u¿ebnoœci,prawo cywilne
2204,czy klientka mo¿e skorzystaæ z obni¿enia wymiaru etatu wynikaj¹cego z uprawnienia do urlopu wychowawczego,prawo pracy
2205,czy przedstawiona przez klientkê umowa powierzenia przetwarzania danych osobowych zawiera niekorzystne dla klientki zapisy czy klientka przed podpisaniem umowy powinna otrzymaæ wszystkie za³¹czniki które s¹ przywo³ywane w treœci umowy czy klientka podpisuj¹c umowê powinna zawrzeæ w niej datê z³o¿enia podpisu czy datê dorêczenia klientce dokumentów,inne
2206,ile maksymalnie mo¿e pracowaæ lekarz rezydent bez klauzuli optout w ci¹gu tygodnia wprzyjêtym okresie rozliczeniowym,prawo medyczne
2207,czy klientka dokonuj¹c zmian w dokumentacji medycznej poprzednich pacjentów bêdzie mog³a pos³ugiwaæ siê piecz¹tk¹ nowo powsta³ej grupowej praktyki,prawo medyczne
2208,czy klient mo¿e zatrudniæ fizjoterapeutów na podstawie umowy o pracê w swojej praktyce fizjoterapeutycznej czy klient powinien przekszta³ciæ swoj¹ praktykê fizjoterapeutyczn¹ w podmiot leczniczy,prawo medyczne
2209,czy maszynista ma obowi¹zek posiadaæ dwie pary okularów korekcyjnych je¿eli ma stwierdzon¹ wadê wzroku,prawo pracy
2210,jakie s¹ podstawy odpowiedzialnoœci lekarza prowadz¹cego indywidualn¹ praktykê lekarsk¹,prawo medyczne
2211,czy pracodawca mo¿e nie uznaæ wniosku klientki o udzielenie urlopu w trakcie okresu wypowiedzenia i zobowi¹zaæ j¹ do œwiadczenia pracy przez resztê okresu wypowiedzenia,prawo pracy
